chunk_id,question
5612891_8,How did the popularity of coffee change during the Qajar era in Iran?
5612891_8,In what ways was coffee connected to trade and the economy in Iran during the Safavid period?
5612891_9,What role did coffeehouses play in Iranian culture during the Safavid and Qajar periods?
5612891_9,How did coffee influence social interactions in Iran's cities?
5612891_9,What economic impact did coffee have during the Safavid period in Iran?
5612891_9,How did the shift to tea affect the popularity of coffee in Iran?
5612891_9,What changes occurred in the coffee trade involving Mocha and Aden in the 19th century?
5612891_10,What new jobs were created due to the popularity of coffee in Iranian cities?
5612891_10,How did the British control of Aden in the 19th century affect the coffee trade from Mocha?
5612891_10,What role did Berbera play in the coffee supply chain to Aden?
5612891_10,What led to the change in Ethiopian attitudes towards coffee consumption in the late 19th century?
5612891_10,How did early Islamic scholars view the effects of coffee compared to other substances like hashish or alcohol?
5612891_11,What was the Ethiopian Orthodox Church's stance on coffee before the 18th century?
5612891_11,Who contributed to the change in Ethiopian attitudes towards coffee in the 19th century?
5612891_11,How did coffeehouses in the Islamic world influence society?
5612891_11,What were the concerns about coffee in relation to Islamic perspectives?
5612891_11,What role did Emperor Menelik play in the acceptance of coffee in Ethiopia?
5612891_12,What role did coffeehouses play in the public life of Islamic Empires?
5612891_12,How did coffee’s introduction lead to religious controversy in the Islamic world?
5612891_12,What was the significance of communal coffee consumption in relation to alcohol?
5612891_12,What measures were taken by rulers like Suleiman I regarding coffee consumption?
5612891_12,How did coffee impact the political participation of different social groups in the early modern Islamic societies?
5612891_13,What were the social implications of drinking coffee in public places during the Ottoman Empire?
5612891_13,How did the regulations on coffee consumption aim to combat the use of other substances like alcohol?
5612891_13,What was the response of different social classes to the prohibition of coffee in the Ottoman and Safavid Empires?
5612891_13,How did the perception of coffee being a mind-altering substance influence its regulation and controversy?
5612891_13,What role did coffee shops play in the culture and economy of the Ottoman Empire?
5612891_14,What was the initial response to coffee in the context of religious beliefs and its effects compared to alcohol?
5612891_14,How were coffee houses significant in the social interactions among people in the Ottoman Empire?
5612891_14,What role did coffee play in the economy around the Red Sea between the mid-15th century and mid-17th century?
5612891_14,Can you explain what bunna qela is and who created it?
5612891_14,Who is involved in the legends surrounding the origins of coffee consumption and what is one notable story about its discovery?
5612891_15,What foods did the Oromo people of Ethiopia create from coffee plants?
5612891_15,Can you explain the beverage qishr and its origin?
5612891_15,"Who is Kaldi, and what was his contribution to the history of coffee?"
5612891_15,When and by whom was the first printed treatise about coffee written?
5612891_15,"How is the name Kaldi related to the origins of coffee, and when did it come into use?"
5612891_16,What event led to the creation of the world's first cup of coffee according to the legend mentioned in the article?
5612891_16,Who is Antoine Faustus Nairon and what is significant about his work related to coffee?
5612891_16,What is the connection between the name Kaldi and the legend of coffee?
5612891_16,How did the Sufi mystic Ghothul Akbar Nooruddin Abu al-Hasan al-Shadhili reportedly discover coffee?
5612891_16,"What miraculous event happened to Omar, the disciple of Sheikh Abu al-Hasan ash-Shadhili, after he tried drinking the liquid made from roasted coffee beans?"
5612891_17,Who is attributed with the discovery of coffee according to the ancient chronicle?
5612891_17,What did Omar do to make the coffee berries more palatable?
5612891_17,"What does the term 'nepenthe' literally mean, and where does it originate from?"
5612891_17,How was coffee historically consumed in the Islamic world during Ramadan?
5612891_17,What significant role did coffee play in the context of Muhammad's birthday?
5612891_18,What does the term 'nepenthe' mean in relation to coffee's historical context?
5612891_18,How was coffee related to religious practices during Ramadan?
5612891_18,What were the two primary paths through which coffee was introduced to Europe?
5612891_18,Which historical event led to coffee reaching Vienna in 1526?
5612891_18,Who was the first person to mention coffee in a European text and in what year?
5612891_19,What significant historical event facilitated the introduction of coffee to Vienna in 1526?
5612891_19,How did Turkish Muslim slaves contribute to the coffee culture in Malta during the Great Siege of Malta in 1565?
5612891_19,Who was the first to mention coffee in a European text and in what year was it published?
5612891_19,What impact did Venetian merchants have on the introduction of coffee-drinking in mainland Europe?
5612891_19,"Which European botanist-physician published the first description of the coffee plant in Europe, and in what year?"
5612891_20,What health benefits of coffee were noted by Englishmen passing through the Safavid and Ottoman Empires in the late 16th century?
